,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,cat
2736,2020 Panini Mosaic Reactive Blue #263 Justin Herbert Rookie Card – PSA GEM MT 10,17,0,https://goldin.co/item/2020-panini-mosaic-reactive-blue-263-justin-herbert-psa-1030y2b,$68 ,Fri,3/10/2023,0,4:15,AM,"Los Angeles Chargers signal-caller Justin Herbert has quickly risen to the upper echelon of NFL quarterbacks. A six-foot-six-inch gunslinger out of Oregon, Herbert earned the first Pro Bowl nod of his career in 2021 after passing for 5,014 yards and 38 touchdowns. His elite pocket skills and aggressive style of play have the Chargers positioned to challenge the Kansas City Chiefs for AFC West supremacy. Herbert—the 2020 AP Offensive Rookie of the Year—has improved steadily throughout his young career, earning a reputation as a solid contender for Most Valuable Player Awards for the next decade or more.",1
2737,2006 Topps Chrome Black Refractor #14 Aaron Rodgers (#069/199) – PSA GEM MT 10,37,0,https://goldin.co/item/2006-topps-chrome-black-refractor-14-aaron-rodgers-psa-100wwwl,$510 ,Fri,3/3/2023,0,4:15,AM,"Green Bay Packers star Aaron Rodgers is one of the most accomplished and decorated quarterbacks in NFL history. With four NFL Most Valuable Player Awards to his name, the unerringly accurate signal-caller from the University of California, Berkeley began his career as the understudy to Brett Favre before leading Green Bay to a thrilling Super Bowl XLV victory over the Pittsburgh Steelers. Rodgers won back-to-back MVP trophies in 2020 and 2021, passing for 4,115 yards, 37 touchdowns, and just 4 interceptions in the 2021 campaign. Rodgers, with 10 Pro Bowl appearances and four All-Pro selections to his name, has built a Hall of Fame career by the shores of Lake Michigan.",1
2738,2021 Panini Prizm Sensational Signatures Navy Camo Ssdwi Doug Williams – PSA MINT 9,9,0,https://goldin.co/item/2021-panini-prizm-sensational-signatures-navy-camo-ssdwi-dourq5da,$25 ,Fri,5/19/2023,0,4:30,AM,No Data,1
2739,2018 Panini Donruss Optic Pink #154 Josh Allen Rookie Card – PSA MINT 9,34,0,https://goldin.co/item/2018-panini-donruss-optic-pink-154-josh-allen-rookie-card-psa-mint-9nsxf1,$300 ,Fri,2/24/2023,0,4:15,AM,"Dual-threat phenom Josh Allen led the Buffalo Bills to a long-awaited NFC East title in 2020, passing for a career-high 4,544 yards and 37 touchdown passes, as well as a Pro Bowl performance. The cannon-armed Allen led his Bills to score a franchise-record 501 points in 2020, leading to a 13-3 record and an appearance in the AFC Championship Game. The former Wyoming gunslinger has developed into one of football's premier superstars five seasons into his career, with NFL defenses unable to counter Allen's virtuosic skill in all facets of quarterbacking.
This enviable collectible comes from Overtime Cards and Collectibles, a partner of Goldin's Rip & Flip program.
For more information about Goldin's Rip & Flip program, visit http://goldin.co/ripandflip.",1
2740,"2018 Panini Contenders Rookie Ticket Autograph #205 Kurt Benkert Signed Rookie Card – SGC NM MT+ 8.5, SGC 10",2,0,https://goldin.co/item/2018-panini-contenders-autographed-205-kurt-benkert-signed-rookie-cardm2g8k,$8 ,Fri,2/24/2023,0,4:15,AM,No Data,1
2741,2020 Panini Mosaic Mosaic #265 Jalen Hurts Rookie Card – PSA GEM MT 10,10,0,https://goldin.co/item/2020-panini-mosaic-mosaic-265-jalen-hurts-psa-10drysb,$44 ,Fri,3/10/2023,0,4:15,AM,"Philadelphia Eagles star quarterback Jalen Hurts broke out in 2022, reaching his first Pro Bowl while leading one of the NFL's best teams to the NFC Championship and a Super Bowl LVII appearance. The dual-threat signal-caller has demonstrated impeccable control of the ball in his young career, limiting turnovers while rushing for double-digit touchdowns in both 2021 and 2022. Hurts—a second-round NFL Draft selection in 2020—has quickly become one of the NFL's premier quarterbacks, poised to challenge for Most Valuable Player honors for years to come.",1
2742,2018 Panini Contenders Optic Rookie Ticket Autograph Gold #112 Lamar Jackson Signed Rookie Card (#09/10) – PSA MINT 9,60,0,https://goldin.co/item/2018-panini-contenders-optic-112-lamar-jackson-signed-rookie-card-goldfon2o,"$3,920 ",Fri,2/24/2023,0,4:28,AM,"Baltimore Ravens quarterback Lamar Jackson—the 2019 NFL Most Valuable Player—is the NFL's premier dual-threat gunslinger, twice rushing for over 1,000 yards in his young career. The former Heisman Trophy winner broke Michael Vick's single-season quarterback rushing record in 2019, rushing for 1,206 yards as Baltimore finished as the AFC North Division champions. Jackson owns a host of prestigious NFL records and is the only player in league history to record a 75-yard rushing touchdown and 75-yard passing touchdown in the same game. As one of the NFL's top stars, Jackson's collectibles are some of the most fiercely coveted in the football collecting specialty.",1
2743,"2018 Panini Classics Signficant Signatures #207 Josh Allen Signed Rookie Card (#18/35) – BGS GEM MINT 9.5, Beckett 10 - True Gem+",37,0,https://goldin.co/item/2018-panini-classics-signficant-signatures-207-josh-allen-signed-rooki9nx7x,$578 ,Fri,3/24/2023,0,4:15,AM,"Dual-threat phenom Josh Allen led the Buffalo Bills to a long-awaited AFC East title in 2020, passing for a career-high 4,544 yards and 37 touchdown passes, as well as a Pro Bowl performance. The cannon-armed Allen led his Bills to score a franchise-record 501 points in 2020, leading to a 13-3 record and an appearance in the AFC Championship Game. The former Wyoming gunslinger has developed into one of football's premier superstars five seasons into his career, with NFL defenses unable to counter Allen's virtuosic skill in all facets of quarterbacking.",1
2744,2018 Panini Certified New Generation Jerseys Mirror Gold #4 Josh Allen Patch Rookie Card (#19/25) – BGS NM-MT+ 8.5 – Pop 1,37,0,https://goldin.co/item/2018-panini-certified-new-generation-jerseys-mirror-gold-4-josh-allen5jwao,$240 ,Fri,2/24/2023,0,4:46,AM,"Dual-threat phenom Josh Allen led the Buffalo Bills to a long-awaited NFC East title in 2020, passing for a career-high 4,544 yards and 37 touchdown passes, as well as a Pro Bowl performance. The cannon-armed Allen led his Bills to score a franchise-record 501 points in 2020, leading to a 13-3 record and an appearance in the AFC Championship Game. The former Wyoming gunslinger has developed into one of football's premier superstars five seasons into his career, with NFL defenses unable to counter Allen's virtuosic skill in all facets of quarterbacking.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ",1
2745,2020 Panini Mosaic #263 Justin Herbert Rookie Card – PSA GEM MT 10,12,0,https://goldin.co/item/2020-panini-mosaic-mosaic-263-justin-herbert-psa-109pldm,$62 ,Fri,3/10/2023,0,4:15,AM,"Los Angeles Chargers signal-caller Justin Herbert has quickly risen to the upper echelon of NFL quarterbacks. A six-foot-six-inch gunslinger out of Oregon, Herbert earned the first Pro Bowl nod of his career in 2021 after passing for 5,014 yards and 38 touchdowns. His elite pocket skills and aggressive style of play have the Chargers positioned to challenge the Kansas City Chiefs for AFC West supremacy. Herbert—the 2020 AP Offensive Rookie of the Year—has improved steadily throughout his young career, earning a reputation as a solid contender for Most Valuable Player Awards for the next decade or more.",1
2746,2020 Panini Mosaic Mosaic #222 Jalen Hurts Rookie Card – PSA GEM MT 10,15,0,https://goldin.co/item/2020-panini-mosaic-mosaic-222-jalen-hurts-psa-10bmhkl,$60 ,Fri,3/10/2023,0,4:15,AM,"Philadelphia Eagles star quarterback Jalen Hurts broke out in 2022, reaching his first Pro Bowl while leading one of the NFL's best teams to the NFC Championship and a Super Bowl LVII appearance. The dual-threat signal-caller has demonstrated impeccable control of the ball in his young career, limiting turnovers while rushing for double-digit touchdowns in both 2021 and 2022. Hurts—a second-round NFL Draft selection in 2020—has quickly become one of the NFL's premier quarterbacks, poised to challenge for Most Valuable Player honors for years to come.",1
2747,2021 Panini Prizm Red White Blue #338 Jaylen Waddle Rookie Card - PSA GEM MT 10,16,0,https://goldin.co/item/2021-panini-prizm-red-white-blue-338-jaylen-waddle-rookie-card-psa-gem78p4g,$50 ,Fri,5/19/2023,0,4:25,AM,"Miami Dolphins wide receiver Jaylen Waddle turned in a spectacular sophomore season in the NFL in 2022. Under rookie head coach Mike McDaniel, Waddle, Tyreek Hill, and quarterback Tua Tagovailoa powered one of the NFL's premier offenses. Waddle snagged 75 receptions for 1,356 yards, eight scores, and an NFL-best 18.1 yards per reception. The explosive former Alabama star had the best game of his career in Week 2, catching 11 passes for 171 yards and two scores—including the winning touchdown—as Miami defeated the Baltimore Ravens 42-38 on the road. Waddle's collectibles have become highly sought-after in the football collecting specialty as he continues to blossom into an NFL superstar.",1
2748,2018 Panini Certified Autograph Jersey #201 Saquon Barkley Signed Relic Rookie Card (#123/175) – PSA EX-MT 6,13,0,https://goldin.co/item/2018-panini-certified-autograph-jersey-201-saquon-barkley-psrnewn,$47 ,Fri,3/24/2023,0,4:15,AM,No Data,1
2749,2020 Panini Mosaic Genesis #298 Tom Brady – PSA MINT 9,19,0,https://goldin.co/item/2020-panini-mosaic-genesis-298-tom-brady-psa-9i6yoa,$136 ,Fri,3/10/2023,0,4:15,AM,"Seven-time Super Bowl victor Tom Brady is football's greatest champion; a former sixth-round draft pick turned NFL icon. Brady is the all-time leader in both passing yards and passing touchdowns after 23 magnificent NFL seasons with the New England Patriots and Tampa Bay Buccaneers. In 2021—at the age of 44—Brady led the NFL in passing yards (4,316) and passing touchdowns (43) as he made his 15th Pro Bowl and dominated defenses featuring players half his age. On Feb. 1, 2023, Brady announced his retirement from football, ending the greatest career the NFL has ever seen. His collectibles—especially the ""Holy Grail"" 2000 Playoff Contenders Championship Ticket Autograph card—are some of the most coveted and expensive pieces in the football collecting specialty.",1
2750,2017 Panini Flawless Rookie Patch #RP-PM Patrick Mahomes II Patch Rookie Card (#16/25) – PSA GEM MT 10 – Pop 3,50,0,https://goldin.co/item/2017-panini-flawless-rookie-patch-rp-pm-patrick-mahomes-ii-patch-rooki4bfgx,"$4,620 ",Fri,2/17/2023,0,5:00,AM,"Graded GEM MT 10 by PSA (41152935). Rookie Card. This is one of three copies of this piece recorded at this unsurpassable tier in PSA's census reporting. Kansas City Chiefs superstar quarterback Patrick Mahomes II is the subject of this ultra-premium Panini Flawless Rookie Patch debut-year collectible. A multicolored player-worn material patch highlights the cardfront presentation. Mahomes is decidedly in the highest echelon of NFL quarterbacks, having joined Peyton Manning as one of only two men in NFL history to pass for more than 5,000 yards and 50 touchdowns in a single season. Since his ascension to full-time starter status at the beginning of the 2018 season, the former Texas Tech Red Raider has proven himself to be the league's premier signal-caller, recording more passing yards, touchdowns, and wins than any other quarterback in the NFL during that period. Mahomes' brilliance in 2022 has led Kansas City back to the Super Bowl, a stage he has reached for the third time in only six NFL seasons. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""16/25."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
2751,2021 Panini Prizm Red Ice #294 Tom Brady – PSA GEM MT 10,23,0,https://goldin.co/item/2021-panini-prizm-red-ice-294-tom-brady-psa-10caez9,$85 ,Fri,5/19/2023,0,4:15,AM,"Seven-time Super Bowl victor Tom Brady is football's greatest champion; a former sixth-round draft pick turned NFL icon. Brady is the all-time leader in both passing yards and passing touchdowns after 23 magnificent NFL seasons with the New England Patriots and Tampa Bay Buccaneers. In 2021—at the age of 44—Brady led the NFL in passing yards (4,316) and passing touchdowns (43) as he made his 15th Pro Bowl and dominated defenses featuring players half his age. On Feb. 1, 2023, Brady announced his retirement from football, ending the greatest career the NFL has ever seen. His collectibles—especially the ""Holy Grail"" 2000 Playoff Contenders Championship Ticket Autograph card—are some of the most coveted and expensive pieces in the football collecting specialty.",1
2752,2005 Topps Chrome Refractor #190 Aaron Rodgers Rookie Card – PSA NM-MT 8,41,0,https://goldin.co/item/2005-topps-chrome-refractor-190-aaron-rodgers-rookie-card-psa5l0cj,$720 ,Fri,3/3/2023,0,4:15,AM,No Data,1
2753,2020 Panini Mosaic Camo Pink #265 Jalen Hurts Rookie Card – PSA GEM MT 10,12,0,https://goldin.co/item/2020-panini-mosaic-camo-pink-265-jalen-hurts-psa-10buom2,$58 ,Fri,3/10/2023,0,4:15,AM,"Philadelphia Eagles star quarterback Jalen Hurts broke out in 2022, reaching his first Pro Bowl while leading one of the NFL's best teams to the NFC Championship and a Super Bowl LVII appearance. The dual-threat signal-caller has demonstrated impeccable control of the ball in his young career, limiting turnovers while rushing for double-digit touchdowns in both 2021 and 2022. Hurts—a second-round NFL Draft selection in 2020—has quickly become one of the NFL's premier quarterbacks, poised to challenge for Most Valuable Player honors for years to come.",1
2754,"2017 Sage Hit Premier Draft #A23 Patrick Mahomes II Signed Rookie Card – SGC VG 3, SGC 10",25,0,https://goldin.co/item/2017-sage-hit-premier-draft-a23-patrick-mahomes-ii-signed-rookie-cardr2otw,$510 ,Fri,2/17/2023,0,4:15,AM,"Patrick Mahomes II—the 2018 NFL Most Valuable Player—is widely regarded as the best quarterback in the NFL, today. The former Texas Tech star is an innovative, prolific gunslinger, regularly finding seemingly impossible angles and firing off passes with unerring precision. Mahomes is one of only two quarterbacks in NFL history to pass for more than 5,000 yards and 50 touchdown passes in a single season, and he is the recipient of the second-largest known contract in sports history. As of the end of 2022, Mahomes' National Treasures Rookie Patch Autograph Platinum NFL Shield collectible is the most expensive football card in history, selling for more than $4 million. A truly unique quarterback, Mahomes is destined for induction to the Pro Football Hall of Fame when his decorated career ends.",1
2755,2021-22 Panini Prizm Premium Factory Set #91 LeBron James – PSA MINT 9,9,0,https://goldin.co/item/2021-panini-prizm-premium-factory-set-91-lebron-james-psa-9t435i,$25 ,Fri,5/19/2023,0,4:15,AM,No Data,1
2756,"2017 Panini Spectra Rookie Patch Autograph (RPA) #211 Christian McCaffrey Signed Patch Rookie Card (#53/99) – PSA MINT 9, PSA/DNA GEM MT 10 – Pop 1",28,0,https://goldin.co/item/2017-panini-spectra-211-christian-mccaffrey-signed-patch-rookie-card-5a4igb,$253 ,Fri,2/17/2023,0,4:15,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ,1
2757,2017 Panini Select Tri-Color Prizm #185 Tom Brady (#004/149) – PSA MINT 9,26,0,https://goldin.co/item/2017-panini-select-tri-color-prizm-185-tom-brady-004-149-psa-mint-9qu2pv,$78 ,Fri,2/17/2023,0,4:37,AM,"Seven-time Super Bowl victor Tom Brady is football's greatest champion; a former sixth-round draft pick turned NFL icon. Brady is the all-time leader in both passing yards and passing touchdowns after 23 magnificent NFL seasons with the New England Patriots and Tampa Bay Buccaneers. In 2021—at the age of 44—Brady led the NFL in passing yards (4,316) and passing touchdowns (43) as he made his 15th Pro Bowl and dominated defenses featuring players half his age. On Feb. 1, 2023, Brady announced his retirement from football, ending the greatest career the NFL has ever seen. His collectibles—especially the ""Holy Grail"" 2000 Playoff Contenders Championship Ticket Autograph card—are some of the most coveted and expensive pieces in the football collecting specialty.",1
2758,"2017 Panini Select Jumbo Rookie Signature Swatches Black Prizm #3 Deshaun Watson Signed Patch Rookie Card (#1/1) – BGS MINT 9, Beckett 10",67,0,https://goldin.co/item/2017-select-jumbo-rookie-signature-swatches-prizm-black-3-deshaun-watsn2q70,"$9,300 ",Fri,2/17/2023,0,4:59,AM,"Please note that the Beckett holder for this item displays a visible crack at the top of the encasement; however, the card inside remains wholly unaffected.",1
2759,"2017 Panini Preferred Autographed Relics Cyan Printing Plate #15 Jerry Rice Signed Patch Card (#1/1) – PSA NM 7, PSA/DNA GEM MT 10",29,0,https://goldin.co/item/2017-panini-preferred-15-jerry-rice-signed-patch-card-1-1-needs-psa1mzac,$361 ,Fri,2/17/2023,0,4:15,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
2760,2020 Panini Mosaic #215 D'Andre Swift Rookie Card – PSA MINT 9,2,0,https://goldin.co/item/2020-panini-mosaic-215-d-andre-swift-psa-9ewhoa,$13 ,Fri,3/10/2023,0,4:15,AM,No Data,1
2761,2020 Panini Mosaic #1 Patrick Mahomes II - PSA GEM MT 10,9,0,https://goldin.co/item/2020-panini-mosaic-1-patrick-mahomes-ii-psa-gem-mt-10t9vx4,$28 ,Fri,3/10/2023,0,4:15,AM,"Patrick Mahomes II—the 2018 and 2022 NFL Most Valuable Player—is widely regarded as the best quarterback in the NFL, today. The former Texas Tech star is an innovative, prolific gunslinger, regularly finding seemingly impossible angles and firing off passes with unerring precision. Mahomes is one of only two quarterbacks in NFL history to pass for more than 5,000 yards and 50 touchdown passes in a single season, and he is the recipient of the second-largest known contract in sports history. Mahomes took home his second Super Bowl MVP Award after leading Kansas City to a thrilling 38-35 victory over the Philadelphia Eagles in Super Bowl LVII. As of the end of 2022, Mahomes' National Treasures Rookie Patch Autograph Platinum NFL Shield collectible is the most expensive football card in history, selling for more than $4 million. A truly unique quarterback, Mahomes is destined for induction to the Pro Football Hall of Fame when his decorated career ends.",1
2762,2017 Panini National Treasures Rookie NFL Gear Combo Materials Prime #21 Patrick Mahomes II/Kareem Hunt Dual Patch Rookie Card (#18/25) – PSA GEM MT 10 – Pop 1,25,0,https://goldin.co/item/2017-panini-national-treasures-rookie-nfl-gear-combo-materials-prime-2bf435,$510 ,Fri,2/17/2023,0,4:26,AM,"Patrick Mahomes II—the 2018 NFL Most Valuable Player—is widely regarded as the best quarterback in the NFL, today. The former Texas Tech star is an innovative, prolific gunslinger, regularly finding seemingly impossible angles and firing off passes with unerring precision. Mahomes is one of only two quarterbacks in NFL history to pass for more than 5,000 yards and 50 touchdown passes in a single season, and he is the recipient of the second-largest known contract in sports history. As of the end of 2022, Mahomes' National Treasures Rookie Patch Autograph Platinum NFL Shield collectible is the most expensive football card in history, selling for more than $4 million. A truly unique quarterback, Mahomes is destined for induction to the Pro Football Hall of Fame when his decorated career ends.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
2763,"2020 Panini Limited Rookie Patch Autograph Ruby Spotlight #138 Gabriel Davis Signed Patch Rookie Card (#32/49) - SGC NM-MT 8, SGC 10",8,0,https://goldin.co/item/2020-panini-limited-rookie-patch-autograph-ruby-spotlight-138-gabriel7onkw,$32 ,Fri,3/10/2023,0,4:15,AM,No Data,1
2764,"2017 Panini National Treasures Collegiate Silhouettes Material Signature Prime #119 Patrick Mahomes II Signed Patch Rookie Card (#06/10) – PSA MINT 9, PSA/DNA MINT 9 – Pop 2",35,0,https://goldin.co/item/2017-panini-national-treasures-collegiate-silhouettes-material-signatuu1baf,"$2,310 ",Fri,2/17/2023,0,4:26,AM,"Graded MINT 9 by PSA, with Autograph Certified and graded MINT 9 by PSA/DNA (44604155). Rookie Card. Among the four examples of this piece recorded in PSA/DNA's census reporting, this is one of just two copies at its tier with none graded higher. Patrick Mahomes II—the 2018 NFL Most Valuable Player—appears on this elite Panini National Treasures Collegiate Silhouettes Material Signature Prime debut-year collectible in his Texas Tech Red Raiders uniform. Mahomes has signed the card in black ink below a multicolored player-worn material patch. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""06/10."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",1
2765,2017 Panini National Treasures Collegiate #119 Patrick Mahomes Signed Patch Rookie Card (#64/99) – PSA NM-MT 8,28,0,https://goldin.co/item/2017-panini-national-treasures-collegiate-119-patrick-mahomes-signed-plti6s,"$1,393 ",Fri,2/17/2023,0,4:15,AM,"Patrick Mahomes II—the 2018 NFL Most Valuable Player—is widely regarded as the best quarterback in the NFL, today. The former Texas Tech star is an innovative, prolific gunslinger, regularly finding seemingly impossible angles and firing off passes with unerring precision. Mahomes is one of only two quarterbacks in NFL history to pass for more than 5,000 yards and 50 touchdown passes in a single season, and he is the recipient of the second-largest known contract in sports history. As of the end of 2022, Mahomes' National Treasures Rookie Patch Autograph Platinum NFL Shield collectible is the most expensive football card in history, selling for more than $4 million. A truly unique quarterback, Mahomes is destined for induction to the Pro Football Hall of Fame when his decorated career ends.",1
2766,2021 Panini Prizm Green Scope #187 Tyreek Hill - PSA MINT 9,16,0,https://goldin.co/item/2021-panini-prizm-green-scope-187-tyreek-hill-psa-94yt25,$50 ,Fri,5/19/2023,0,4:15,AM,No Data,1
2767,2004 Topps Pristine #53 Ben Roethlisberger Rookie Card (#472/499) – PSA MINT 9,21,0,https://goldin.co/item/2004-topps-pristine-53-ben-roethlisberger-rookie-card-472-499-needs-psh3nxp,$72 ,Fri,3/3/2023,0,4:15,AM,"Presented is one of the amazing collectibles we are offering in our current auction. By bidding at auction, you agree to our Conditions of Sale, as modified by any additional notices or terms published on our website.",1
2768,2020 Panini Illusions #7 Justin Herbert Rookie Card - PSA MINT 9,4,0,https://goldin.co/item/2020-panini-illusions-7-justin-herbert-rookie-card-psa-mint-9kieq3,$23 ,Fri,3/10/2023,0,4:15,AM,"Los Angeles Chargers signal-caller Justin Herbert has quickly risen to the upper echelon of NFL quarterbacks. A six-foot-six-inch gunslinger out of Oregon, Herbert earned the first Pro Bowl nod of his career in 2021 after passing for 5,014 yards and 38 touchdowns. His elite pocket skills and aggressive style of play have the Chargers positioned to challenge the Kansas City Chiefs for AFC West supremacy. Herbert—the 2020 AP Offensive Rookie of the Year—has improved steadily throughout his young career, earning a reputation as a solid contender for Most Valuable Player Awards for the next decade or more.",1
2769,"2017 Panini Illusions Autograph Memorabilia Blue #107 Patrick Mahomes II Signed Patch Rookie Card (#071/100) – PSA Authentic, PSA/DNA GEM MT 10",36,0,https://goldin.co/item/2017-panini-illusions-autograph-memorabilia-blue-107-patrick-mahomes-ixny9k,"$1,800 ",Fri,2/17/2023,0,4:15,AM,"Encapsulated and assessed ""Authentic"" by PSA, with Autograph Certified and graded GEM MT 10 by PSA/DNA (67772833). Rookie Card. Kansas City Chiefs quarterback Patrick Mahomes II has signed this Panini Illusions Autograph Memorabilia Blue debut-year collectible in blue ink. The cardfront presentation is highlighted by a multicolored player-used material patch. The limited-edition piece is serial-numbered ""071/100."" The card displays a barely circulated manner of appearance. 
Patrick Mahomes II—the 2018 NFL Most Valuable Player—is widely regarded as the best quarterback in the NFL, today. The former Texas Tech star is an innovative, prolific gunslinger, regularly finding seemingly impossible angles and firing off passes with unerring precision. Mahomes is one of only two quarterbacks in NFL history to pass for more than 5,000 yards and 50 touchdown passes in a single season, and he is the recipient of the second-largest known contract in sports history. As of the end of 2022, Mahomes' National Treasures Rookie Patch Autograph Platinum NFL Shield collectible is the most expensive football card in history, selling for more than $4 million. A truly unique quarterback, Mahomes is destined for induction to the Pro Football Hall of Fame when his decorated career ends.",1
2770,"2020 Panini Elements Proton Patch Autographs Silver #PA-JB Joe Burrow Signed Patch Rookie Card (#28/47) – PSA NM-MT 8, PSA GEM MT 10",27,0,https://goldin.co/item/2020-panini-elements-proton-patch-autographs-pa-jb-joe-burrow-signed-rzhpjx,$660 ,Fri,3/10/2023,0,4:15,AM,"Former Heisman Trophy winner Joe Burrow has lifted the Cincinnati Bengals from AFC North stragglers to Super Bowl contenders in the span of his brief NFL career. Burrow—the NFL's 2021 Comeback Player of the Year—led Cincinnati to a Super Bowl appearance in his second season as a starter after passing for an elite 4,611 yards and 34 touchdowns, while completing an NFL-best 70.4 percent of his passes. Burrow made his first Pro Bowl appearance in 2022, and seems poised to lead Cincinnati to Super Bowl glory alongside his former college teammate Ja'Marr Chase.",1
2771,2021 Panini Prizm Draft Picks Red Ice #112 Ja'Marr Chase Rookie Card - PSA GEM MT 10,16,0,https://goldin.co/item/2021-panini-prizm-draft-picks-red-ice-112-ja-marr-chase-psas0naq,$44 ,Fri,5/19/2023,0,4:15,AM,"Cincinnati Bengals wide receiver Ja'Marr Chase burst onto the scene in his first NFL season in 2021. The former Louisiana State Tiger—reunited with his collegiate quarterback Joe Burrow—caught 81 passes for 1,455 yards and 13 touchdowns, handily winning the AP Offensive Rookie of the Year Award as Cincinnati made a rare Super Bowl appearance. A two-time Pro Bowler, Chase set an NFL rookie record with 266 receiving yards in Cincinnati's thrilling 34-31 win over the Kansas City Chiefs in Week 16 of the 2021 season. As Chase followed up his excellent rookie campaign with a stellar sophomore year, he has become one of the most coveted subjects in the football collecting specialty.",1
2772,"2017 Panini Flawless Dual Patch Autograph Ruby #DP-HW Hines Ward Signed Patch Card (#3/5) – PSA GEM MT 10, PSA/DNA GEM MT 10 – Pop 1",34,0,https://goldin.co/item/2017-panini-flawless-dp-hw-hines-ward-signed-dual-patch-card-3-5-needsne7mo,$276 ,Fri,2/17/2023,0,4:24,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ,1
2773,2020 Panini Donruss White Hot Rookies #WH-TT Tua Tagovailoa Rookie Card - SGC GM 10,6,0,https://goldin.co/item/2020-panini-donruss-white-hot-rookies-wh-tt-tua-tagovailoa-rookie-cardpmvhw,$23 ,Fri,3/10/2023,0,4:15,AM,"Miami Dolphins quarterback Tua Tagovailoa has become one of the most prolific field generals in the NFL under the tutelage of Dolphins head coach Mike McDaniel. The former Alabama signal-caller turned in one of the finest performances of the 2022 season in Week 2, passing for an incredible 469 yards and six touchdowns in Miami's thrilling 42-38 victory over Lamar Jackson and the Baltimore Ravens. The fifth overall selection in the 2020 NFL Draft, Tagovailoa boasts incredible precision in the pocket and exhibits the quarterbacking savvy of a seasoned veteran.",1
2774,2004 Leaf Rookies & Stars Crusade Purple Die-Cut #C-14 Jerry Rice (#21/50) – PSA NM-MT 8,8,0,https://goldin.co/item/2004-leaf-r-s-crusade-purple-die-cut-c-14-jerry-rice-psa-8zhdsc,$22 ,Fri,3/3/2023,0,4:15,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
2775,2020 Panini Donruss Rated Rookie Red Press Proof #337 Gabriel Davis Rookie Card – PSA MINT 9,7,0,https://goldin.co/item/2020-panini-donruss-red-press-proof-337-gabriel-davis-psa-947dch,$20 ,Fri,3/10/2023,0,4:27,AM,No Data,1
2776,2004 Fleer Ultra Gold Medallion #213 Ben Roethlisberger Rookie Card – PSA NM 7,7,0,https://goldin.co/item/2004-fleer-ultra-gold-medallion-213-ben-roethlisberger-rookie-card-neesq07p,$20 ,Fri,3/3/2023,0,4:15,AM,"Presented is one of the amazing collectibles we are offering in our current auction. By bidding at auction, you agree to our Conditions of Sale, as modified by any additional notices or terms published on our website.",1
2777,2021 Panini Prizm Draft Picks #142 Jaycee Horn Rookie Card - PSA GEM MT 10,4,0,https://goldin.co/item/2021-panini-prizm-draft-picks-142-jaycee-horn-psa-10sefyo,$13 ,Fri,5/19/2023,0,4:19,AM,No Data,1
2778,2020 Panini Donruss Optic Variation #314 Jalen Hurts Rookie Card - PSA GEM MT 10,17,0,https://goldin.co/item/2020-panini-donruss-optic-variation-314-jalen-hurts-psa-10kh173,$108 ,Fri,3/10/2023,0,4:36,AM,"Philadelphia Eagles star quarterback Jalen Hurts broke out in 2022, reaching his first Pro Bowl while leading one of the NFL's best teams to the NFC Championship and a Super Bowl LVII appearance. The dual-threat signal-caller has demonstrated impeccable control of the ball in his young career, limiting turnovers while rushing for double-digit touchdowns in both 2021 and 2022. Hurts—a second-round NFL Draft selection in 2020—has quickly become one of the NFL's premier quarterbacks, poised to challenge for Most Valuable Player honors for years to come.",1
2779,2019-20 Panini Donruss #304 Daniel Jones Rookie Card - PSA GEM MT 10,24,0,https://goldin.co/item/2019-20-panini-donruss-304-daniel-jones-rookie-card-psa-gem-mt-10r03r7,$67 ,Fri,4/7/2023,0,5:24,AM,No Data,1
